data,RPAD5,BMIN4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2024-12-20 00:00:00+00:00,7.0,16.200000762939453,3.4232330105180573,-0.5483902907729196,0.0022631211776663,0.0718353025091062,-0.0731166707065008,3.4960147636198786,0.0741583831579629,-0.9859528699642336,0,0.607641339302063
2024-12-23 00:00:00+00:00,7.0,16.950000762939453,3.2576419539887054,-0.6232686145624423,0.0018292712951295,0.0723228526559048,0.0280972559691169,3.229887394563512,0.0678376780938256,0.4141836330284755,0,0.6144287586212158
2024-12-26 00:00:00+00:00,7.0,16.950000762939453,3.2576419539887054,-0.6151178125964634,0.0018607590038946,0.0723648896045885,-0.0147390328384016,3.2723258196013267,0.0671574007200152,-0.2194699717436936,0,0.6079668998718262
2024-12-27 00:00:00+00:00,8.390000343322754,16.920000076293945,4.654266091175773,-0.1831454684343048,0.0110022296753031,0.0717215882364735,0.1870134468361331,4.465660336546298,0.1433403960757056,1.304680689854948,-1,0.6073995232582092
2024-12-30 00:00:00+00:00,8.890000343322754,16.899999618530273,5.158681953751983,0.999,5.426058781448787,1e-06,0.693003234973258,4.46566939015797,2.3314753207855428,0.29723807444797,-1,0.6068688035011292
2025-01-02 00:00:00+00:00,8.890000343322754,16.899999618530273,5.158681953751983,-0.999,1e-06,0.0991774032679393,-0.4982155198174851,5.655892256602489,0.0836400355820417,-5.956663173926917,0,0.6073437333106995
2025-01-03 00:00:00+00:00,8.890000343322754,16.889999389648438,5.160889885040088,-0.999,1e-06,0.0991774219774056,0.3888667262479088,4.772803151244674,0.0738409536940555,5.266274428944898,-1,0.6066332459449768
2025-01-06 00:00:00+00:00,8.890000343322754,16.889999389648438,5.160889885040088,-0.999,1e-06,0.0991774403454882,-0.3187409905444746,5.478989715475283,0.0668269765261054,-4.769645540075584,0,0.6064901351928711
2025-01-07 00:00:00+00:00,8.890000343322754,16.889999389648438,5.160889885040088,-0.999,1e-06,0.0991683804660899,0.2700300876601241,4.891403021205671,0.0614870386221996,4.391658692806695,-1,0.6060711145401001
2025-01-08 00:00:00+00:00,8.890000343322754,16.899999618530273,5.158681953751983,-0.999,1e-06,0.0991591783034543,-0.2343680930300198,5.392580743329011,0.0572460300540849,-4.094049715038637,0,0.6075137257575989
2025-01-09 00:00:00+00:00,8.890000343322754,17.889999389648438,4.940101809667618,-0.999,1e-06,0.0993537224693955,0.1942805032576584,4.746430980523641,0.0537786347974366,3.6125964147181904,-1,0.60838782787323
2025-01-10 00:00:00+00:00,8.890000343322754,17.889999389648438,4.940101809667618,-0.999,1e-06,0.099521658927872,-0.1739796995772666,5.113732971002209,0.0508746451639079,-3.419772246405623,0,0.6080960631370544
2025-01-13 00:00:00+00:00,8.890000343322754,17.979999542236328,4.920230849194509,-0.999,1e-06,0.0995171325655966,0.1565728505582735,4.763991805963628,0.0483926574166919,3.235467091837517,-1,0.608851432800293
2025-01-14 00:00:00+00:00,8.890000343322754,18.0,4.915814986618299,-0.999,1e-06,0.0995189591556373,-0.1432139310306019,5.058746272155701,0.0462396425490121,-3.0972110322609225,0,0.608773410320282
2025-01-15 00:00:00+00:00,8.890000343322754,18.0,4.915814986618299,-0.999,1e-06,0.0995189181440681,0.1318028627709174,4.784276347055702,0.0443488405120943,2.9719573555699506,-1,0.6076381802558899
2025-01-16 00:00:00+00:00,8.890000343322754,18.0,4.915814986618299,-0.999,1e-06,0.0987850975399552,-0.1220055825343334,5.037574177347667,0.0426595622864919,-2.859982053143716,0,0.6066424250602722
2025-01-17 00:00:00+00:00,8.890000343322754,18.0,4.915814986618299,-0.999,1e-06,0.0980389535499672,0.1135009140821175,4.802545028307187,0.0411378855390894,2.759036168114872,-1,0.6063805818557739
2025-01-20 00:00:00+00:00,7.159999847412109,16.56999969482422,3.50154150586946,-0.3235051273608727,0.0051033393101523,0.101314152721847,-0.1039459423760481,3.606641299385908,0.1003686694360638,-1.035641330706921,0,0.6067447066307068
2025-01-21 00:00:00+00:00,7.0,18.0,3.0258146432955453,-0.999,1e-06,0.1211347174960097,0.0557237262770294,2.9705758901620563,0.065309194219297,0.8532294257056483,0,0.6057164072990417
2025-01-22 00:00:00+00:00,6.900000095367432,16.700000762939453,3.2128390681992545,0.2755758258407727,1e-06,0.1213843254666058,0.0138013563925891,3.1988544457582035,0.0178892708274195,0.7714879228858945,0,0.6031411290168762
2025-01-23 00:00:00+00:00,6.900000095367432,16.700000762939453,3.2128390681992545,0.1720738504832742,1e-06,0.1214609876870085,0.0023706072606647,3.210458935498884,0.0033808098332002,0.7011950915975547,0,0.6021037101745605
2025-01-24 00:00:00+00:00,6.900000095367432,17.5,3.036208776349212,0.2308278165494511,1e-06,0.1213153710754921,0.0005484394434667,3.035804176390967,0.0015986597833933,0.3430620130460554,0,0.6005986928939819
2025-01-27 00:00:00+00:00,7.889999866485596,16.799999237060547,4.180760368676038,-0.4835382292832192,0.0014772926625723,0.1239553082925492,0.0132110919227145,4.166637737156643,0.0541991884484028,0.2437507331920916,0,0.591615617275238
2025-01-28 00:00:00+00:00,8.449999809265137,16.799999237060547,4.740760311455579,-0.999,1e-06,0.1377726012352877,-0.0012885804080427,4.741640474577455,0.0374194107090428,-0.034436149143614,0,0.5869963765144348
2025-01-29 00:00:00+00:00,8.920000076293945,16.799999237060547,5.210760578484388,0.0886963819960683,1e-06,0.1422347682469623,-0.0004800149229613,5.210913814882773,0.0035945015976432,-0.133541440981997,0,0.5872582793235779
2025-01-30 00:00:00+00:00,7.5,16.299999237060547,3.9011545398766776,-0.7199535037872329,0.0005205016697605,0.1446346137686663,-0.0044781329760376,3.906533766229303,0.0323297245511195,-0.1385144178682008,0,0.5867295265197754
2025-01-31 00:00:00+00:00,7.610000133514404,17.440000534057617,3.75945598110498,-0.999,1e-06,0.153824445644781,0.0034558633640114,3.756097191027304,0.0227732111267965,0.1517512547865955,0,0.5867184400558472
2025-02-03 00:00:00+00:00,6.739999771118164,17.440000534057617,2.8894556187087392,0.999,1e-06,0.1579125598148533,0.003446058126341,2.8865598576839644,0.0227724486152676,0.1513257614304458,0,0.5858631134033203
2025-02-04 00:00:00+00:00,6.699999809265137,17.440000534057617,2.849455656855712,0.5727027906682045,1e-06,0.161113598716812,0.0020039898640146,2.8474758773882654,0.0131020571155343,0.1529523071334093,0,0.5834870934486389
2025-02-05 00:00:00+00:00,6.349999904632568,20.0,1.934238397183174,0.999,1e-06,0.16458721850328,0.0019978107227075,1.9327959901274736,0.013127175632711,0.1521889230863415,0,0.5833900570869446
2025-02-06 00:00:00+00:00,6.360000133514404,22.88999938964844,1.306161222996919,0.5841616011399534,1e-06,0.1739200669343798,0.0013134656540654,1.305208250903438,0.007775185983839,0.1689304483256711,0,0.5820273756980896
2025-02-07 00:00:00+00:00,6.360000133514404,23.96999931335449,1.0677101184394466,0.999,1e-06,0.1766361354220998,0.0013109134086008,1.0665342503998425,0.00783164508544,0.1673867232617581,0,0.5821386575698853
2025-02-10 00:00:00+00:00,6.360000133514404,18.90999984741211,2.184897661910589,0.999,1e-06,0.180338506619122,0.0013154200769328,2.182963510687518,0.0078875884053817,0.1667708822173466,0,0.5815135836601257
2025-02-11 00:00:00+00:00,6.360000133514404,18.059999465942383,2.372567610201155,0.1121881164751228,1e-06,0.188054453848804,0.0001424463148694,2.372324551642193,0.0016644256363413,0.0855828651994101,0,0.5818608999252319
2025-02-12 00:00:00+00:00,6.360000133514404,18.96999931335449,2.1716504953017948,0.6197027770437364,1e-06,0.1880500853351781,8.765464591582289e-05,2.17166948658132,0.0016370259936351,0.0535450544198014,0,0.5813272595405579
2025-02-13 00:00:00+00:00,6.230000019073486,18.299999237060547,2.1895784082052243,0.5999289212073489,1e-06,0.1880743251255684,5.264317719216029e-05,2.1895162808778306,0.0016138780345712,0.0326190555075897,0,0.5815364718437195
2025-02-14 00:00:00+00:00,6.230000019073486,18.11000061035156,2.231527839319714,0.5827860788581835,1e-06,0.188120598834717,3.0815699592381905e-05,2.231474731525839,0.0015953007656275,0.0193165453539166,0,0.5812191963195801
2025-02-17 00:00:00+00:00,6.230000019073486,16.90999984741211,2.4964736982146105,0.6141204953623411,1e-06,0.1885048177365696,1.981491617356641e-05,2.496313463783453,0.0016070717126329,0.0123298269876849,0,0.5813723206520081
2025-02-18 00:00:00+00:00,6.230000019073486,16.610000610351562,2.562709952378418,0.551284473356626,1e-06,0.1890615696590735,1.11371546519353e-05,2.56266373936488,0.0015751182177441,0.0070706785855642,0,0.5811213850975037
2025-02-19 00:00:00+00:00,6.230000019073486,16.790000915527344,2.5229680314322,0.5857632305629885,1e-06,0.1889831239250571,6.3892505985554144e-06,2.5229826281864827,0.0015837157345508,0.0040343418071597,0,0.5812944769859314
2025-02-20 00:00:00+00:00,6.230000019073486,16.360000610351562,2.6179069712215357,0.6149793104843233,1e-06,0.1887666259209556,4.252296312863905e-06,2.6178524879252314,0.0016032409540698,0.0026523126808041,0,0.5810290575027466
2025-02-21 00:00:00+00:00,6.230000019073486,16.299999237060547,2.631154558950164,0.5941100509321462,1e-06,0.1888046340966328,2.5700653855548187e-06,2.6311449523060566,0.0015982147648941,0.0016080851222301,0,0.5811226963996887
2025-02-24 00:00:00+00:00,6.230000019073486,16.25,2.6421937942708538,0.6040908017013931,1e-06,0.188790974941948,1.5892890514875231e-06,2.642186359612822,0.0016022479302187,0.0009919120639903,0,0.5810220241546631
2025-02-25 00:00:00+00:00,5.809999942779541,16.030000686645508,2.270766942955712,0.6029370934295868,1e-06,0.18908550369612,-2.6815406592131705e-07,2.270963432175284,0.0016030366497259,-0.0001672788117272,0,0.5807638764381409
2025-02-26 00:00:00+00:00,6.300000190734863,15.550000190734863,2.866745576580976,0.9761087864566336,1e-06,0.189262408403993,2.768731909438695e-06,2.866428349994365,0.0018696556476113,0.0014808779964246,0,0.5807425379753113
2025-02-27 00:00:00+00:00,6.300000190734863,16.010000228881836,2.7651830534872435,0.6086296541935352,1e-06,0.1904743298743884,1.4696267584864745e-06,2.7652346829200063,0.0017101020197919,0.0008593795817312,0,0.5807291269302368
2025-02-28 00:00:00+00:00,6.480000019073486,16.0,2.947390813113971,0.8748688817639148,1e-06,0.1904850611978642,2.039918835302217e-06,2.9472932471432136,0.0018635883099629,0.0010946188191869,0,0.5807098746299744
2025-03-05 00:00:00+00:00,6.480000019073486,16.450000762939453,2.848036010748426,0.8588979437934429,1e-06,0.1905418698456295,1.3874761065659169e-06,2.848086661385349,0.0019555856115517,0.0007094939226234,0,0.5807142853736877
2025-03-06 00:00:00+00:00,6.449999809265137,16.450000762939453,2.818035800940077,0.8548207254503729,1e-06,0.1905683029800639,1.0836782063099349e-06,2.818050470344214,0.0020158811947001,0.0005375704724856,0,0.5807069540023804
2025-03-07 00:00:00+00:00,6.300000190734863,16.450000762939453,2.668036182409803,0.870642442687356,1e-06,0.1906326178561085,4.284079611738049e-07,2.6681143644867715,0.0020790374367132,0.0002060607248376,0,0.5807005763053894
2025-03-10 00:00:00+00:00,6.300000190734863,16.450000762939453,2.668036182409803,0.8644305850619992,1e-06,0.1906636544299897,3.700775039513455e-07,2.6680358534883752,0.0021172214131844,0.000174793954778,0,0.5806871652603149
2025-03-11 00:00:00+00:00,6.300000190734863,15.800000190734863,2.8115485577378587,0.8535615841557597,1e-06,0.1908025127743443,7.403760230364003e-07,2.8114726813763222,0.0021301000904752,0.0003475780440304,0,0.5806735754013062
2025-03-12 00:00:00+00:00,6.300000190734863,16.299999237060547,2.701154730611541,0.8597630313913313,1e-06,0.1908189907874234,3.0518972179500145e-07,2.701212177794733,0.0021482000168979,0.0001420676470507,0,0.580660343170166
2025-03-13 00:00:00+00:00,6.300000190734863,15.84000015258789,2.8027170431453565,0.8932265192745461,1e-06,0.1908161608592362,6.209391302233657e-07,2.802663283211675,0.0022099886257209,0.000280969378302,0,0.5806511044502258
2025-03-14 00:00:00+00:00,6.300000190734863,15.84000015258789,2.8027170431453565,0.8692641741026634,1e-06,0.1908954838627631,5.399157931180791e-07,2.8027164753796687,0.0022214555617938,0.000243045957076,0,0.5806419849395752
2025-03-17 00:00:00+00:00,5.659999847412109,16.8700008392334,1.9353048305858187,0.999,1e-06,0.1937250462031575,-3.917251460275657e-06,1.9357560381498504,0.0024345418252961,-0.0016090302575923,0,0.5806352496147156
2025-03-18 00:00:00+00:00,5.659999847412109,16.1299991607666,2.0986883769469,0.7487167158713033,1e-06,0.1955085270932433,-2.8717868612398173e-06,2.098607995221136,0.0021821911132994,-0.001316010703067,0,0.5806292295455933
2025-03-19 00:00:00+00:00,5.659999847412109,16.049999237060547,2.1163514061319044,0.8501492654488534,1e-06,0.1957244732902048,-2.394278525982357e-06,2.1163447429616777,0.0021723185760612,-0.0011021765188435,0,0.5806235671043396
2025-03-20 00:00:00+00:00,5.659999847412109,16.780000686645508,1.955175791058928,0.8708404265316728,1e-06,0.1957478174214713,-2.5636702563232365e-06,1.9552606041961609,0.0021955241238365,-0.0011676802948734,0,0.5806229710578918
2025-03-21 00:00:00+00:00,5.659999847412109,16.5,2.01699660376636,0.8808150771585457,1e-06,0.1957462925147781,-2.069324647097756e-06,2.016967165507564,0.0022279905055583,-0.0009287852178612,0,0.5806226134300232
2025-03-24 00:00:00+00:00,5.659999847412109,16.5,2.01699660376636,0.8628655865050446,1e-06,0.1957966599615428,-1.7854643987948317e-06,2.0169983733000554,0.0022251516571176,-0.0008024012175006,0,0.5806223750114441
2025-03-25 00:00:00+00:00,5.659999847412109,16.299999237060547,2.061154387288787,0.8729048742472004,1e-06,0.1958343986555722,-1.4319772786277458e-06,2.0611332939619813,0.0022384687612265,-0.0006397128713304,0,0.5806223154067993
2025-03-26 00:00:00+00:00,5.659999847412109,16.979999542236328,1.9110184286563336,0.8905839441459692,1e-06,0.1958437025064306,-1.741944584072703e-06,1.9110967417045648,0.0022761980081661,-0.0007652869292668,0,0.5806221961975098
2025-03-27 00:00:00+00:00,5.710000038146973,16.649999618530273,2.033878667419319,0.928218347205057,1e-06,0.1958350710877197,-1.164876896561764e-06,2.0338171991489475,0.0023669323754417,-0.0004921462516834,0,0.5806221961975098
2025-03-28 00:00:00+00:00,5.710000038146973,16.780000686645508,2.005175981793791,0.8961546375328948,1e-06,0.1959126882343657,-1.1274478053207696e-06,2.0051917131042414,0.0023866564840338,-0.0004723963473013,0,0.580622136592865
2025-03-31 00:00:00+00:00,5.710000038146973,16.780000686645508,2.005175981793791,0.9114953985617372,1e-06,0.1959039103406823,-1.027710079938292e-06,2.005177017001719,0.0024293320490871,-0.0004230422433707,0,0.580622136592865
2025-04-01 00:00:00+00:00,5.710000038146973,16.780000686645508,2.005175981793791,0.9090393453165748,1e-06,0.1959137225111978,-9.342292045992624e-07,2.0051769160744857,0.0024597748991901,-0.0003798027229673,0,0.580622136592865
2025-04-02 00:00:00+00:00,5.71999979019165,16.780000686645508,2.015175733838469,0.8926798075114692,1e-06,0.1958529716782094,-8.076277249839604e-07,2.015171441007742,0.0024545103790692,-0.0003290382195451,0,0.580622136592865
2025-04-03 00:00:00+00:00,5.71999979019165,16.780000686645508,2.015175733838469,0.9215317369999002,1e-06,0.1957462676617694,-7.442382077001537e-07,2.0151764755060437,0.0025033997834623,-0.0002972909930793,0,0.580622136592865
2025-04-04 00:00:00+00:00,5.71999979019165,16.739999771118164,2.024007458990888,0.9114719998956058,1e-06,0.1956754609726612,-6.524133417158166e-07,2.02400360261219,0.0025250211144837,-0.000258379360859,0,0.580622136592865
2025-04-07 00:00:00+00:00,5.71999979019165,15.369999885559082,2.326487096983981,0.975164653283554,1e-06,0.1961292516346791,7.043353113560507e-07,2.3263323235728985,0.002666838423345,0.0002641087308441,0,0.580622136592865
2025-04-08 00:00:00+00:00,5.71999979019165,15.43000030517578,2.31323971981527,0.8692476036117838,1e-06,0.1965900794414524,5.919014452032128e-07,2.313245781270512,0.0025725852121747,0.0002300804041016,0,0.580622136592865
2025-04-09 00:00:00+00:00,5.510000228881836,15.43000030517578,2.1032401585054554,0.8827090985770772,1e-06,0.1967156122986931,7.61961014576762e-08,2.1033467295417,0.0025253827288871,3.017210048444886e-05,0,0.580622136592865
2025-04-10 00:00:00+00:00,5.510000228881836,16.899999618530273,1.7786818393110648,0.377469378238158,1e-06,0.1895222049586995,4.797958483771263e-07,1.7788524832531514,0.0016631929915651,0.0002884787579134,0,0.5806220769882202
2025-04-11 00:00:00+00:00,5.510000228881836,16.93000030517578,1.7720580454467507,0.999,1e-06,0.1802498576026001,4.417324859461148e-07,1.7720613692375753,0.0019397615190908,0.0002277251515707,0,0.5806220769882202
2025-04-14 00:00:00+00:00,5.510000228881836,15.760000228881836,2.0303801104773336,0.9033213091082254,1e-06,0.1805468647257255,1.484090652993537e-06,2.030235709962714,0.0020625978979713,0.0007195249517384,0,0.5806220769882202
2025-04-15 00:00:00+00:00,5.510000228881836,15.760000228881836,2.0303801104773336,0.822828226436192,1e-06,0.180879075555428,1.2215675275602813e-06,2.030378809840187,0.0020501992696565,0.0005958286814553,0,0.5806220769882202
2025-04-16 00:00:00+00:00,5.510000228881836,15.920000076293944,1.9950540521073257,0.8590344075110642,1e-06,0.1808775067296575,9.2990864728089e-07,1.9950726307566573,0.0020889839809245,0.0004451487688619,0,0.5806220769882202
2025-04-17 00:00:00+00:00,5.510000228881836,16.040000915527344,1.968559297769902,0.8574613098168662,1e-06,0.1808818504493104,7.110966892974126e-07,1.968573228660775,0.0021150030278492,0.0003362154474173,0,0.5806220769882202
2025-04-22 00:00:00+00:00,5.510000228881836,16.8700008392334,1.7853052120555453,0.8706983191170465,1e-06,0.1810240279392047,3.0237422494415204e-09,1.785406336693389,0.0021524668609652,1.4047799314715289e-06,0,0.5806220769882202
2025-04-23 00:00:00+00:00,6.610000133514404,16.8700008392334,2.8853051166881136,0.999,1e-06,0.1843348556267059,5.943743960495734e-06,2.884703137500465,0.0023718865086945,0.0025059141483827,0,0.5806220769882202
2025-04-24 00:00:00+00:00,6.599999904632568,16.8700008392334,2.8753048878062777,0.2696864407725518,1e-06,0.1892333326141127,1.598528037108048e-06,2.875308251278959,0.0015285422141925,0.0010457859928667,0,0.5806220769882202
2025-04-25 00:00:00+00:00,6.599999904632568,16.8700008392334,2.8753048878062777,0.999,1e-06,0.1892240918602185,1.5969033561794016e-06,2.875303293521584,0.0018258599313384,0.0008746034286478,0,0.5806220769882202
2025-04-28 00:00:00+00:00,6.260000228881836,16.5,2.616996985236086,0.999,1e-06,0.1894716248574454,2.359020532550597e-07,2.617132935552618,0.0020806475050866,0.0001133791536905,0,0.5806220769882202
2025-04-29 00:00:00+00:00,6.400000095367432,16.299999237060547,2.801154635244109,0.999,1e-06,0.1894817522218955,1.203103882898811e-06,2.8010564167221053,0.0023070400817836,0.0005214924059614,0,0.5806220769882202
2025-04-30 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.1896123196716526,1.0865321324535256e-06,2.7790862377403958,0.0025127252466327,0.0004324118340871,0,0.5806220769882202
2025-05-02 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.189611725602093,1.0853848862300394e-06,2.779074664198604,0.0027024360648237,0.0004016320313209,0,0.5806220769882202
2025-05-05 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.189611725602093,1.0842994750744523e-06,2.7790746591860627,0.0028793324675266,0.0003765801578328,0,0.580622136592865
2025-05-06 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.189611725602093,1.0832151812594055e-06,2.779074660267144,0.0030456487717441,0.000355659914337,0,0.580622136592865
2025-05-07 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.189611725602093,1.0821319717436856e-06,2.7790746613503527,0.0032030341204644,0.0003378459082998,0,0.580622136592865
2025-05-08 00:00:00+00:00,6.400000095367432,16.399999618530273,2.7790757434828954,0.999,1e-06,0.189611725602093,1.081049845426217e-06,2.77907466243248,0.0033527470534389,0.0003224370428772,0,0.580622136592865
2025-05-09 00:00:00+00:00,6.599999904632568,16.399999618530273,2.979075552748032,0.999,1e-06,0.1897689564145299,2.1225445766321944e-06,2.978968150468924,0.0034957740283627,0.0006071744224343,0,0.580622136592865
2025-05-12 00:00:00+00:00,6.300000190734863,16.399999618530273,2.679075838850327,0.999,1e-06,0.1897649531264565,5.586205452355697e-07,2.6792331477371905,0.0036329053460726,0.000153766886836,0,0.580622136592865
2025-05-13 00:00:00+00:00,6.300000190734863,16.399999618530273,2.679075838850327,0.999,1e-06,0.1901005518909416,5.572420396860441e-07,2.679075364564517,0.0037647858260575,0.0001480142737016,0,0.580622136592865
2025-05-14 00:00:00+00:00,6.949999809265137,16.399999618530273,3.3290754573806005,0.999,1e-06,0.1919542727093012,3.896601857500979e-06,3.3287332928224806,0.0038919497930578,0.0010011953043308,0,0.580622136592865
2025-05-15 00:00:00+00:00,7.5,16.399999618530273,3.879075648115464,0.038783367238135,1e-06,0.1979229754098332,1.4638670461287234e-06,3.878796425817628,0.001421716739578,0.0010296474715231,0,0.580622136592865
2025-05-16 00:00:00+00:00,7.5,16.399999618530273,3.879075648115464,0.536182780574427,1e-06,0.1956378035583923,7.859611480210117e-07,3.879074719977611,0.0015144657558961,0.0005189692437488,0,0.580622136592865
2025-05-19 00:00:00+00:00,7.5,16.5,3.85699675635425,0.999,1e-06,0.193338707849988,6.712005106204e-07,3.857007493021855,0.0018141156106638,0.0003699877266227,0,0.580622136592865
2025-05-20 00:00:00+00:00,7.5,16.799999237060547,3.7907605021904422,0.6844002793572143,1e-06,0.1933615918638135,2.86360244415194e-07,3.790794441136472,0.0017530313431173,0.0001633514686086,0,0.580622136592865
2025-05-21 00:00:00+00:00,7.5,18.3700008392334,3.444122870115005,0.6948156110898318,1e-06,0.1940243622976652,-8.016133073504387e-07,3.444302161042864,0.0017322919392345,-0.0004627472363028,0,0.580622136592865
2025-05-22 00:00:00+00:00,7.5,17.049999237060547,3.735563483347325,0.8442507458928025,1e-06,0.1940291107973561,4.286482161795084e-07,3.7354130975156266,0.0018509757585635,0.0002315795948144,0,0.580622136592865
2025-05-23 00:00:00+00:00,7.5,16.5,3.85699675635425,0.555735068280454,1e-06,0.1948004139573611,4.883747783000953e-07,3.856933918095997,0.0016580961771293,0.0002945394754757,0,0.580622136592865
2025-05-26 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.4702280020907787,1e-06,0.1925080678817424,-8.697911650822526e-08,3.748866843922008,0.0015449239295007,-5.6299934804125246e-05,0,0.580622136592865
2025-05-27 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,-0.1254918660186777,1e-06,0.1895778507638072,1.0561016893660524e-08,3.7488106690108247,0.0014219113622323,7.427338422192707e-06,0,0.580622136592865
2025-05-28 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.9072926658128916,1e-06,0.1788082870408384,9.581786856250829e-09,3.7488106403903294,0.0016855702030723,5.684596725064118e-06,0,0.580622136592865
2025-05-29 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.247028975580013,1e-06,0.1788082870408384,2.367005438899487e-09,3.748810647585093,0.0014533927450048,1.628606890349874e-06,0,0.580622136592865
2025-05-30 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.2469598437564947,1e-06,0.1787956368192811,5.845632101096267e-10,3.7488106493705584,0.0014379978479156,4.065118810552726e-07,0,0.580622136592865
2025-06-02 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.2485706139355668,1e-06,0.1787460877065311,1.4530720583643552e-10,3.748810649810567,0.0014373500917782,1.0109381609087737e-07,0,0.580622136592865
2025-06-03 00:00:00+00:00,7.5,16.989999771118164,3.74881064995612,0.2480771284310914,1e-06,0.1787230057839498,3.604788475667475e-11,3.7488106499200105,0.0014372191696805,2.5081689360354397e-08,0,0.580622136592865
2025-06-04 00:00:00+00:00,7.5,17.170000076293945,3.709068729009902,0.2463993631839714,1e-06,0.1787195199713686,-1.7818516263688998e-07,3.709091119180068,0.0014369035230083,-0.0001240063510066,0,0.580622136592865
2025-06-05 00:00:00+00:00,6.21999979019165,16.6299991607666,2.548294282040206,0.3182770368267522,1e-06,0.1842099722300449,-4.898076777293061e-06,2.548928640505053,0.0014518437776322,-0.0033736940935072,0,0.580622136592865
2025-06-06 00:00:00+00:00,7.199999809265137,16.6299991607666,3.5282943011136925,0.999,1e-06,0.1840791597475123,4.177293874121038e-07,3.527762425823535,0.001762279870723,0.000237039186767,0,0.580622136592865
2025-06-09 00:00:00+00:00,6.599999904632568,16.6299991607666,2.928294396481124,0.999,1e-06,0.1848007956225846,-2.817967095883206e-06,2.9286212483963614,0.0020251952496529,-0.0013914545258617,0,0.580622136592865
2025-06-10 00:00:00+00:00,6.599999904632568,16.6299991607666,2.928294396481124,0.999,1e-06,0.1861273371280292,-2.81688374200828e-06,2.9282973872712432,0.0022572573467809,-0.0012479231692502,0,0.580622136592865
2025-06-11 00:00:00+00:00,6.599999904632568,16.6299991607666,2.928294396481124,0.999,1e-06,0.1857701315442959,-2.814067805159603e-06,2.9282972106439566,0.0024671884938824,-0.0011405970042974,0,0.580622136592865
2025-06-12 00:00:00+00:00,6.599999904632568,16.6299991607666,2.928294396481124,0.999,1e-06,0.1854084113545755,-2.8112537529563964e-06,2.928297207736444,0.0026602339698713,-0.0010567693611898,0,0.580622136592865
2025-06-13 00:00:00+00:00,7.150000095367432,16.6299991607666,3.4782945872159874,0.999,1e-06,0.1868705000470557,1.1533851988286461e-07,3.478000466459128,0.002839840114375,4.061444139021483e-05,0,0.580622136592865
2025-06-16 00:00:00+00:00,7.150000095367432,17.0,3.3966028140354467,0.5337896632115606,1e-06,0.1745927583157324,4.144655512087192e-07,3.396648967035944,0.0020032347074651,0.0002068981481122,0,0.580622136592865
2025-06-17 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.999,1e-06,0.1605177150914949,1.1393466294407562e-06,3.513546726099189,0.0022376148525326,0.0005091790609769,0,0.580622136592865
2025-06-18 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.999,1e-06,0.1601127637941409,1.1386597396226064e-06,3.513619461526968,0.0024492660531489,0.0004648983470614,0,0.5806220769882202
2025-06-20 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.999,1e-06,0.1597821191106118,1.1375213695039268e-06,3.513619508035537,0.0026436537582479,0.0004302837941447,0,0.5806220769882202
2025-06-23 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.999,1e-06,0.1596928220703776,1.1363838553914665e-06,3.51361950920141,0.0028243454435929,0.0004023529975659,0,0.580622136592865
2025-06-24 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.999,1e-06,0.1595726337478894,1.1352474786079236e-06,3.513619510337805,0.002993822661358,0.0003791966348778,0,0.580622136592865
2025-06-25 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,0.7318456860529544,1e-06,0.1513587817670689,8.308248404743963e-07,3.5136198145602964,0.0025029885721878,0.000331933133737,0,0.580622136592865
2025-06-26 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,-0.999,1.6059932588719906e-06,0.13592918779985,-8.298461486397905e-07,3.513621474212168,0.002909524821108,-0.0002852170713992,0,0.580622136592865
2025-06-27 00:00:00+00:00,7.150000095367432,16.469999313354492,3.513620645585996,-0.999,2.1944700638500927e-06,0.1347522341898938,8.288212429320101e-07,3.5136198179928027,0.003351522139363,0.0002472969619378,0,0.580622136592865
